"stars","name","available","bedType","currency","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","features/30","features/31","features/32","features/33","features/34","features/35","persons","price","roomType","features/36","features/37","features/38","features/39"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","2","378","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","2","407","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","2","424","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","2","521","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","1","308","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","1","332","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","1","335","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","1","351","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","1","360","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","1","375","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","2 single beds","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Clothes rack","1","424","Deluxe Twin Room","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser","More"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","2","471","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","2","512","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","2","520","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","2","537","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","2","560","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","2","586","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","2","683","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
"5","Hilton London Bankside","true","1 extra-large double bed","US$","Room","366 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Cable channels","Wake-up service","Alarm clock","Laptop safe","Executive lounge access","Wardrobe or closet","Upper floors accessible by elevator","1","496","Executive King Room with Lounge Access","Clothes rack","Toilet paper","Single-room air conditioning for guest accommodation","Hand sanitiser"
